feat_distinct_color_bins	1	1	1	32	32	2	2	2	3711	6	2	16	2	16	32	29783	1024	1	22	7	54	3	32	19	28	36	1	1	1	32	34	2	2	2	3715	6	2	16	2	16	51	29527	784	1	32	32	3	3	32	92	27	34
feat_palette_density	1.5625000e-2	3.9062500e-3	1.5625000e-2	1.0416667e-2	1.0416667e-2	4.8828125e-4	1.3020834e-3	1.3020834e-3	9.0600586e-1	5.8593750e-3	4.8828125e-4	3.9062500e-3	6.5104169e-4	1.0000000e0	1.5625000e-2	9.0890503e-1	1.0000000e0	9.7656250e-4	7.1614585e-3	2.2786458e-3	1.7578125e-2	1.3020834e-3	1.0416667e-2	6.1848960e-3	9.1145830e-3	3.5156250e-2	1.5625000e-2	3.9062500e-3	1.5625000e-2	1.0416667e-2	1.1067708e-2	4.8828125e-4	1.3020834e-3	1.3020834e-3	9.0698242e-1	5.8593750e-3	4.8828125e-4	3.9062500e-3	6.5104169e-4	1.0000000e0	2.4902344e-2	9.0109253e-1	7.6562500e-1	9.7656250e-4	1.0416667e-2	1.0416667e-2	9.7656250e-4	1.3020834e-3	1.0416667e-2	2.9947916e-2	8.7890625e-3	3.3203125e-2
feat_cb_horiz_sharpness	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	6.0132408e1	0.0000000e0	7.3349299e0	1.6000000e-4	0.0000000e0	2.5500001e-3	2.9826000e-1	0.0000000e0	0.0000000e0	4.8359399e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.3579240e1	0.0000000e0	1.9999999e-5	2.1393000e-1	8.1399996e-3	1.9999999e-5	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	6.0012070e1	0.0000000e0	7.3315201e0	1.7000000e-4	0.0000000e0	2.5500001e-3	2.9826000e-1	0.0000000e0	0.0000000e0	4.8349299e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	3.4477408e2	0.0000000e0	0.0000000e0	1.0976460e1	1.6150000e-2	2.9999999e-5
feat_cb_vert_sharpness	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.0561600e1	1.6000000e-4	0.0000000e0	4.0610000e-2	0.0000000e0	0.0000000e0	0.0000000e0	2.7596600e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.3218610e1	7.4230000e-2	0.0000000e0	1.9074000e-1	7.9600001e-3	1.9999999e-5	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.0553400e1	1.7000000e-4	0.0000000e0	4.0640000e-2	0.0000000e0	0.0000000e0	0.0000000e0	2.7591300e0	9.9999997e-6	0.0000000e0	0.0000000e0	0.0000000e0	3.3575577e2	1.2819999e-1	0.0000000e0	1.0246710e1	1.5280000e-2	2.9999999e-5
feat_cb_peak_sharpness	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	6.3000000e1	0.0000000e0	3.7000000e1	0.0000000e0	0.0000000e0	0.0000000e0	1.0000000e1	0.0000000e0	0.0000000e0	3.0000000e1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	4.6000000e1	0.0000000e0	0.0000000e0	2.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	6.3000000e1	0.0000000e0	3.7000000e1	0.0000000e0	0.0000000e0	0.0000000e0	1.0000000e1	0.0000000e0	0.0000000e0	3.0000000e1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.1830000e3	0.0000000e0	0.0000000e0	7.5000000e1	0.0000000e0	0.0000000e0
feat_cr_horiz_sharpness	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.9761749e1	0.0000000e0	1.9337900e1	5.9300000e-3	0.0000000e0	4.5090001e-2	9.1342002e-1	0.0000000e0	0.0000000e0	2.1788401e1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	7.3009872e1	9.9999997e-6	7.9999998e-5	1.0094900e0	6.9981998e-1	3.0000001e-4	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.9829849e1	0.0000000e0	1.9336630e1	5.8100000e-3	0.0000000e0	4.5090001e-2	9.1342002e-1	2.5000001e-4	1.9999999e-5	2.1783791e1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	3.0876426e3	0.0000000e0	0.0000000e0	6.9363358e1	1.2126700e0	3.1999999e-4
feat_cr_vert_sharpness	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.2000000e-4	0.0000000e0	0.0000000e0	0.0000000e0	3.2049648e1	5.9300000e-3	0.0000000e0	7.1643001e-1	0.0000000e0	0.0000000e0	0.0000000e0	1.7074499e1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	7.1272614e1	1.1600000e-3	0.0000000e0	9.0340000e-1	7.4221998e-1	3.0000001e-4	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.6000000e-4	0.0000000e0	0.0000000e0	0.0000000e0	3.2043968e1	5.8100000e-3	0.0000000e0	7.1561003e-1	0.0000000e0	0.0000000e0	0.0000000e0	1.7071779e1	5.9999998e-5	0.0000000e0	0.0000000e0	0.0000000e0	3.0335935e3	6.6480003e-2	0.0000000e0	6.4582458e1	1.2336500e0	3.1999999e-4
feat_cr_peak_sharpness	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	3.1000000e1	0.0000000e0	1.6100000e2	0.0000000e0	0.0000000e0	7.0000000e0	3.1000000e1	0.0000000e0	0.0000000e0	1.2000000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.2800000e2	0.0000000e0	0.0000000e0	1.2000000e1	2.5000000e1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	3.1000000e1	0.0000000e0	1.6100000e2	0.0000000e0	0.0000000e0	7.0000000e0	3.1000000e1	0.0000000e0	0.0000000e0	1.2000000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	8.6480000e3	0.0000000e0	0.0000000e0	4.8400000e2	4.8000000e1	0.0000000e0
feat_high_freq_energy_ratio	0.0000000e0	0.0000000e0	0.0000000e0	7.5303239e-4	1.0232541e-3	4.3733850e0	4.5886822e0	1.1871933e1	8.9004593e0	3.5632244e-1	3.9346713e-1	0.0000000e0	0.0000000e0	0.0000000e0	3.0146690e-2	7.8113236e0	9.0751378e-4	0.0000000e0	8.0927365e-2	7.4889913e-2	4.7978619e1	3.7944403e-3	1.8205873e-3	2.2067699e1	6.0150373e-1	1.9897884e-3	0.0000000e0	0.0000000e0	0.0000000e0	8.8946644e-4	8.7165972e-3	4.3733854e0	4.5886822e0	1.1871932e1	8.8884792e0	3.2396644e-1	3.9346713e-1	0.0000000e0	0.0000000e0	0.0000000e0	3.6058310e-2	7.7989388e0	1.0504670e-3	0.0000000e0	8.0081679e-2	6.8923891e-2	5.3532162e1	8.2233775e-4	2.5251284e-3	3.4928841e1	5.0326681e-1	2.4498017e-3
feat_luma_histogram_entropy	0.0000000e0	0.0000000e0	0.0000000e0	4.0000000e0	3.1014097e0	1.0000000e0	0.0000000e0	1.0000000e0	4.3990617e0	1.0000000e0	9.8723835e-1	2.7334585e0	1.0000000e0	0.0000000e0	2.4471693e0	4.4107490e0	4.3647799e0	0.0000000e0	2.8904717e0	1.9012105e0	3.5855000e0	9.1829580e-1	3.6250000e0	8.6648822e-1	1.4681773e0	3.5923507e0	0.0000000e0	0.0000000e0	0.0000000e0	4.0000000e0	3.0859282e0	1.0000000e0	0.0000000e0	1.0000000e0	4.3979897e0	9.8869944e-1	9.8723835e-1	2.7334585e0	1.0000000e0	0.0000000e0	2.5065484e0	4.4062996e0	4.3647799e0	0.0000000e0	4.0376887e0	4.2507000e0	1.5849626e0	9.1829580e-1	3.6250000e0	2.9583323e0	1.4614828e0	3.5974190e0
feat_dct_compressibility_y	0.0000000e0	0.0000000e0	0.0000000e0	1.3000000e1	4.0000000e0	1.4900000e2	1.2100000e2	2.1200000e2	9.2718750e1	0.0000000e0	1.4250000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	7.8837891e1	1.6000000e1	0.0000000e0	1.0187500e1	1.8750000e0	5.5916668e1	0.0000000e0	4.0000000e0	2.2083333e0	0.0000000e0	6.5000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.3500000e1	4.0000000e0	1.4900000e2	1.2100000e2	2.1200000e2	9.1578125e1	0.0000000e0	1.4250000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	7.7287109e1	1.6000000e1	0.0000000e0	5.5687500e1	2.8708334e1	8.5995831e2	2.8888888e0	4.0000000e0	3.1625000e1	1.0000000e0	6.5000000e0
feat_dct_compressibility_uv	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.8125000e1	0.0000000e0	2.7300000e2	0.0000000e0	3.8229688e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	8.0000000e0	2.6544141e2	3.1000000e1	0.0000000e0	0.0000000e0	0.0000000e0	4.1020834e2	2.2222222e-1	2.4000000e1	1.3375000e1	8.7500000e0	6.5000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	2.8000000e1	0.0000000e0	2.7300000e2	0.0000000e0	3.8200000e2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	8.0000000e0	2.6437305e2	3.0500000e1	0.0000000e0	0.0000000e0	0.0000000e0	2.3770417e3	3.1111112e0	2.4500000e1	4.3158334e2	1.4625000e1	6.5000000e0
feat_patch_fraction	0.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	6.8457031e-1	3.1250000e-1	1.0000000e0	6.6666669e-1	6.6666669e-1	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	8.7500000e-1	0.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	0.0000000e0	1.0000000e0	6.8554688e-1	1.2500000e-1	1.0000000e0	6.6666669e-1	6.6666669e-1	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	8.7500000e-1
feat_alpha_present	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
feat_alpha_used_fraction	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0
feat_alpha_bimodal_score	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.1718750e-1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	1.1718750e-1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0
feat_palette_fits_in_256	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
feat_peak_luminance_nits	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.9164312e3	3.8586496e2	3.3424211e3	2.1239922e2	8.0000000e1	2.0475420e2	5.1736179e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.9164312e3	3.8586496e2	3.3424211e3	2.1239922e2	8.0000000e1	2.0475420e2	5.1736179e1	8.0000000e1
feat_p99_luminance_nits	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.6646257e3	3.6202026e2	3.2706013e3	2.1239922e2	8.0000000e1	1.8957549e2	5.1521774e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	8.0000000e1	3.6646257e3	3.6202026e2	3.2706013e3	2.1239922e2	8.0000000e1	1.8957549e2	5.1521774e1	8.0000000e1
feat_hdr_headroom_stops	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	5.6133957e0	2.2700241e0	5.3847499e0	1.4087065e0	0.0000000e0	1.3558211e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	5.6133957e0	2.2700241e0	5.3847499e0	1.4087065e0	0.0000000e0	1.3558211e0	0.0000000e0	0.0000000e0
feat_hdr_pixel_fraction	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	4.0234375e-1	1.1328125e-1	9.1145831e-1	2.8472221e-1	0.0000000e0	4.6875000e-2	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	4.0234375e-1	1.1328125e-1	9.1145831e-1	2.8472221e-1	0.0000000e0	4.6875000e-2	0.0000000e0	0.0000000e0
feat_wide_gamut_peak	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	3.9164311e-1	3.8586497e-2	4.9298248e-1	3.9479167e0	1.0000000e0	3.0199744e-2	1.8049428e-1	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	1.0000000e0	3.9164311e-1	3.8586497e-2	4.9298248e-1	3.9479167e0	1.0000000e0	3.0199744e-2	1.8049428e-1	1.0000000e0
feat_wide_gamut_fraction	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	3.3333334e-1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0	3.3333334e-1	0.0000000e0	0.0000000e0	0.0000000e0	0.0000000e0
feat_effective_bit_depth	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	12	12	10	32	12	10	12	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	12	12	10	32	12	10	12	8
feat_hdr_present	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
